"Key","Event-Id","Investigation_Type","Event_Date","Country","Airport_Code","Injury_Severity","Aircraft_Damage","airport_id","airport","city","state","lat","long"
28854,"20021118X05480","Accident","2002-11-09","United States","LGA","Non-Fatal",NULL,"LGA","LaGuardia","New York","NY","40.77724306","-73.87260917"
28866,"20021113X05467","Accident","2002-11-07","United States","SNA","Non-Fatal","Substantial","SNA","John Wayne /Orange Co","Santa Ana","CA","33.67565861","-117.86822250000002"
28871,"20021120X05490","Accident","2002-11-06","United States","GJT","Non-Fatal","Substantial","GJT","Walker ","Grand Junction","CO","39.1224125","-108.5267347"
28872,"20021112X05460","Accident","2002-11-06","United States","MCO","Non-Fatal",NULL,"MCO","Orlando International","Orlando","FL","28.42888889","-81.31602778"
28873,"20021118X05482","Accident","2002-11-05","United States","BZN","Fatal(1)","Destroyed","BZN","Gallatin ","Bozeman","MT","45.77690139","-111.15300719999999"
28886,"20021108X05454","Accident","2002-11-02","United States","LGB","Non-Fatal","Substantial","LGB","Long Beach (Daugherty )","Long Beach","CA","33.81772222","-118.1516111"
28923,"20021029X05399","Accident","2002-10-25","United States","GSO","Fatal(3)","Destroyed","GSO","Piedmont Triad International","Greensboro","NC","36.09774694","-79.9372975"
28927,"20021030X05404","Accident","2002-10-24","United States","ORD","Non-Fatal","Substantial","ORD","Chicago O'Hare International","Chicago","IL","41.979595","-87.90446417"
28941,"20021025X05385","Accident","2002-10-21","United States","ONT","Non-Fatal","Substantial","ONT","Ontario International","Ontario","CA","34.056","-117.60119440000001"
28944,"20021022X05363","Incident","2002-10-21","United States","VLD","Incident","Minor","VLD","Valdosta Regional","Valdosta","GA","30.7825","-83.27672222"
28953,"20030423X00550","Incident","2002-10-19","United States","BOS","Incident","Minor","BOS","Gen Edw L Logan Intl","Boston","MA","42.3643475","-71.00517917"
28956,"20021030X05408","Accident","2002-10-19","United States","GJT","Non-Fatal","Substantial","GJT","Walker ","Grand Junction","CO","39.1224125","-108.5267347"
28977,"20021029X05398","Accident","2002-10-14","United States","ALB","Non-Fatal","Substantial","ALB","Albany Cty","Albany","NY","42.74811944","-73.80297861"
28983,"20021021X05352","Accident","2002-10-13","United States","HLN","Non-Fatal","Substantial","HLN","Helena Regional","Helena","MT","46.60681806","-111.9827503"
28984,"20021015X05321","Accident","2002-10-13","United States","SBP","Non-Fatal","Substantial","SBP","San Luis Obispo Co-McChesney ","San Luis Obispo","CA","35.23705806","-120.64239309999999"
28989,"20021024X05378","Accident","2002-10-12","United States","ABE","Non-Fatal","Substantial","ABE","Lehigh Valley International","Allentown","PA","40.65236278","-75.44040167"
29019,"20021011X05319","Accident","2002-10-06","United States","MAF","Non-Fatal","Substantial","MAF","Midland International","Midland","TX","31.94252778","-102.20191390000001"
29067,"20021003X05274","Accident","2002-09-26","United States","BIL","Non-Fatal","Substantial","BIL","Billings Logan Intl","Billings","MT","45.8076625","-108.54286110000001"
29092,"20020925X05213","Accident","2002-09-22","United States","MSP","Non-Fatal","Substantial","MSP","Minneapolis-St Paul Intl","Minneapolis","MN","44.88054694","-93.2169225"
29124,"20020920X05190","Accident","2002-09-15","United States","TWF","Fatal(3)","Destroyed","TWF","Joslin Field - Magic Valley","Twin Falls","ID","42.48180389","-114.4877356"
29128,"20020919X05176","Accident","2002-09-15","United States","RKS","Non-Fatal",NULL,"RKS","Rock Springs-Sweetwater County","Rock Springs","WY","41.5942175","-109.0651928"
29129,"20020919X05176","Accident","2002-09-15","United States","RKS","Non-Fatal","Substantial","RKS","Rock Springs-Sweetwater County","Rock Springs","WY","41.5942175","-109.0651928"
29161,"20020923X05198","Accident","2002-09-09","United States","BWI","Non-Fatal","Substantial","BWI","Baltimore-Washington International","Baltimore","MD","39.17540167","-76.66819833"
29194,"20020930X05249","Incident","2002-09-05","United States","MSP","Incident","Minor","MSP","Minneapolis-St Paul Intl","Minneapolis","MN","44.88054694","-93.2169225"
29210,"20020913X01599","Accident","2002-09-02","United States","TUS","Non-Fatal","Substantial","TUS","Tucson International","Tucson","AZ","32.11608333","-110.94102779999999"
29235,"20020916X01611","Accident","2002-08-30","United States","LEX","Fatal(1)","Destroyed","LEX","Blue Grass ","Lexington","KY","38.03697222","-84.60538889"
29246,"20020909X01553","Incident","2002-08-29","United States","TPA","Incident",NULL,"TPA","Tampa International ","Tampa","FL","27.97547222","-82.53325"
29250,"20020913X01603","Accident","2002-08-28","United States","PHX","Non-Fatal","Substantial","PHX","Phoenix Sky Harbor International","Phoenix","AZ","33.43416667","-112.00805559999999"
29314,"20020906X01544","Accident","2002-08-18","United States","CHO","Fatal(1)","Destroyed","CHO","Charlottesville-Albermarle","Charlottesville","VA","38.13863889","-78.45286111"
29334,"20020821X01444","Accident","2002-08-15","United States","BQK","Fatal(1)","Destroyed","BQK","Glynco Jetport","Brunswick","GA","31.25902778","-81.46630556"
29352,"20020904X01515","Accident","2002-08-12","United States","BLI","Non-Fatal","Substantial","BLI","Bellingham Intl","Bellingham","WA","48.79275","-122.53752779999999"
29353,"20020829X01480","Accident","2002-08-12","United States","ROC","Non-Fatal","Substantial","ROC","Greater Rochester Int'l","Rochester","NY","43.11886611","-77.67238389"
29356,"20020826X01462","Accident","2002-08-11","United States","JFK","Non-Fatal","Minor","JFK","John F Kennedy Intl","New York","NY","40.63975111","-73.77892556"
29380,"20020813X01372","Incident","2002-08-10","United States","TPA","Incident","Minor","TPA","Tampa International ","Tampa","FL","27.97547222","-82.53325"
29384,"20020816X01407","Accident","2002-08-09","United States","GJT","Non-Fatal","Substantial","GJT","Walker ","Grand Junction","CO","39.1224125","-108.5267347"
29406,"20020812X01368","Accident","2002-08-05","United States","IDA","Fatal(3)","Destroyed","IDA","Idaho Falls Regional","Idaho Falls","ID","43.51455556","-112.07016670000002"
29454,"20020812X01367","Accident","2002-07-31","United States","BZN","Non-Fatal","Substantial","BZN","Gallatin ","Bozeman","MT","45.77690139","-111.15300719999999"
29475,"20020808X01341","Accident","2002-07-29","United States","MFE","Non-Fatal","Substantial","MFE","McAllen Miller International","McAllen","TX","26.17583333","-98.23861111"
29480,"20020906X01547","Incident","2002-07-28","United States","LGA","Incident",NULL,"LGA","LaGuardia","New York","NY","40.77724306","-73.87260917"
29497,"20020801X01282","Accident","2002-07-26","United States","TLH","Non-Fatal","Destroyed","TLH","Tallahassee Regional","Tallahassee","FL","30.39652778","-84.35033333"
29519,"20020731X01271","Accident","2002-07-23","United States","ACV","Fatal(1)","Destroyed","ACV","Arcata","Arcata/Eureka","CA","40.97811528","-124.1086189"
29522,"20020731X01276","Accident","2002-07-23","United States","STL","Non-Fatal","Substantial","STL","Lambert-St Louis International","St Louis","MO","38.74768694","-90.35998972"
29525,"20020730X01254","Accident","2002-07-22","United States","YUM","Non-Fatal","Substantial","YUM","Yuma MCAS-Yuma International","Yuma","AZ","32.65658333","-114.60597220000001"
29528,"20020729X01242","Accident","2002-07-21","United States","CRW","Non-Fatal","Substantial","CRW","Yeager","Charleston","WV","38.37315083","-81.59318972"
29534,"20020726X01231","Accident","2002-07-21","United States","BMI","Fatal(2)","Destroyed","BMI","Central Illinois Regional","Bloomington","IL","40.47798556","-88.91595278"
29546,"20020723X01180","Accident","2002-07-19","United States","ABQ","Non-Fatal","Substantial","ABQ","Albuquerque International","Albuquerque","NM","35.04022222","-106.6091944"
29552,"20020724X01191","Accident","2002-07-18","United States","TUS","Non-Fatal","Destroyed","TUS","Tucson International","Tucson","AZ","32.11608333","-110.94102779999999"
29589,"20020717X01145","Accident","2002-07-14","United States","AVL","Non-Fatal","Substantial","AVL","Asheville Regional","Asheville","NC","35.43619444","-82.54180556"
29620,"20020715X01132","Accident","2002-07-10","United States","FWA","Non-Fatal","Substantial","FWA","Fort Wayne International","Fort Wayne","IN","40.97846583","-85.19514639"
29648,"20020710X01079","Accident","2002-07-06","United States","JAC","Non-Fatal","Substantial","JAC","Jackson Hole","Jackson","WY","43.60732417","-110.7377389"
29666,"20020717X01152","Accident","2002-07-04","United States","PVD","Non-Fatal","Substantial","PVD","Theodore F Green State","Providence","RI","41.72399917","-71.42822111"
29683,"20020703X01048","Accident","2002-07-02","United States","HOU","Non-Fatal","Substantial","HOU","William P Hobby","Houston","TX","29.64541861","-95.27888889"
29721,"20020717X01144","Incident","2002-06-28","United States","BNA","Incident","Minor","BNA","Nashville International","Nashville","TN","36.12447667","-86.67818222"
29732,"20020627X00982","Accident","2002-06-26","United States","BTR","Non-Fatal","Substantial","BTR","Baton Rouge Metropolitan, Ryan ","Baton Rouge","LA","30.53316083","-91.14963444"
29744,"20020712X01109","Accident","2002-06-25","United States","ONT","Non-Fatal","Destroyed","ONT","Ontario International","Ontario","CA","34.056","-117.60119440000001"
29754,"20020627X00989","Accident","2002-06-23","United States","IDA","Non-Fatal","Substantial","IDA","Idaho Falls Regional","Idaho Falls","ID","43.51455556","-112.07016670000002"
29774,"20020626X00973","Accident","2002-06-21","United States","MAF","Non-Fatal","Substantial","MAF","Midland International","Midland","TX","31.94252778","-102.20191390000001"
29793,"20020619X00926","Accident","2002-06-19","United States","ELP","Non-Fatal","Substantial","ELP","El Paso International","El Paso","TX","31.80666667","-106.37780559999999"
29794,"20020701X01010","Accident","2002-06-19","United States","TEX","Non-Fatal","Substantial","TEX","Telluride Regional","Telluride","CO","37.95375861","-107.90848000000001"
29800,"20020621X00952","Accident","2002-06-18","United States","MFR","Non-Fatal","Substantial","MFR","Rogue Valley International","Medford","OR","42.37422778","-122.8734978"
29806,"20020618X00913","Accident","2002-06-17","United States","HLN","Non-Fatal","Substantial","HLN","Helena Regional","Helena","MT","46.60681806","-111.9827503"
29809,"20020625X00967","Incident","2002-06-17","United States","DCA","Incident",NULL,"DCA","Ronald Reagan Washington National","Arlington","VA","38.85208333","-77.03772222"
29820,"20020621X00955","Accident","2002-06-16","United States","MCI","Non-Fatal","Substantial","MCI","Kansas City International","Kansas City","MO","39.29760528","-94.71390556"
29874,"20020618X00910","Accident","2002-06-09","United States","GJT","Non-Fatal","Substantial","GJT","Walker ","Grand Junction","CO","39.1224125","-108.5267347"
29888,"20020612X00870","Accident","2002-06-07","United States","MEI","Non-Fatal","Substantial","MEI","Key ","Meridian","MS","32.33313333","-88.75120556"
29902,"20020607X00831","Accident","2002-06-06","United States","MRY","Non-Fatal","Substantial","MRY","Monterey Peninsula","Monterey","CA","36.5869825","-121.84294779999999"
29904,"20020906X01546","Incident","2002-06-06","United States","CVG","Incident",NULL,"CVG","Cincinnati Northern Kentucky Intl","Covington","KY","39.04614278","-84.6621725"
29916,"20020607X00828","Accident","2002-06-04","United States","LIT","Non-Fatal","Substantial","LIT","Adams ","Little Rock","AR","34.72939611","-92.22424556"
29922,"20020612X00871","Accident","2002-06-03","United States","MSP","Non-Fatal","Substantial","MSP","Minneapolis-St Paul Intl","Minneapolis","MN","44.88054694","-93.2169225"
29932,"20020606X00822","Accident","2002-06-02","United States","ATL","Non-Fatal","Substantial","ATL","William B Hartsfield-Atlanta Intl","Atlanta","GA","33.64044444","-84.42694444"
29943,"20020612X00859","Incident","2002-05-31","United States","SEA","Incident","Minor","SEA","Seattle-Tacoma Intl","Seattle","WA","47.44898194","-122.30931310000001"
29957,"20020610X00838","Accident","2002-05-30","United States","RKS","Non-Fatal","Substantial","RKS","Rock Springs-Sweetwater County","Rock Springs","WY","41.5942175","-109.0651928"
29958,"20020607X00826","Incident","2002-05-30","United States","SRQ","Incident","Minor","SRQ","Sarasota Bradenton International","Sarasota","FL","27.39533333","-82.55411111"
29963,"20020606X00821","Accident","2002-05-29","United States","ATL","Non-Fatal",NULL,"ATL","William B Hartsfield-Atlanta Intl","Atlanta","GA","33.64044444","-84.42694444"
29971,"20020612X00857","Accident","2002-05-27","United States","LWS","Non-Fatal","Substantial","LWS","Lewiston-Nez Perce County","Lewiston","ID","46.37449806","-117.01539440000002"
29997,"20020618X00908","Accident","2002-05-24","United States","CYS","Non-Fatal","Substantial","CYS","Cheyenne","Cheyenne","WY","41.155722499999996","-104.81183809999999"
30008,"20020530X00766","Accident","2002-05-23","United States","CHS","Non-Fatal","Substantial","CHS","Charleston AFB/International","Charleston","SC","32.89864639","-80.04050583"
30018,"20020528X00744","Accident","2002-05-22","United States","CDC","Non-Fatal","Substantial","CDC","Cedar City Muni","Cedar City","UT","37.70097028","-113.098575"
30046,"20020529X00757","Accident","2002-05-16","United States","BOI","Non-Fatal","Substantial","BOI","Boise Air Terminal","Boise","ID","43.56444444","-116.22277779999999"
30055,"20020703X01046","Accident","2002-05-15","United States","VLD","Non-Fatal","Substantial","VLD","Valdosta Regional","Valdosta","GA","30.7825","-83.27672222"
30079,"20020520X00704","Accident","2002-05-11","United States","MDW","Non-Fatal","Substantial","MDW","Chicago Midway","Chicago","IL","41.7859825","-87.75242444"
30092,"20020510X00662","Accident","2002-05-09","United States","ABQ","Non-Fatal","Substantial","ABQ","Albuquerque International","Albuquerque","NM","35.04022222","-106.6091944"
30130,"20020513X00667","Accident","2002-05-01","United States","BWI","Non-Fatal","Substantial","BWI","Baltimore-Washington International","Baltimore","MD","39.17540167","-76.66819833"
30154,"20020502X00615","Accident","2002-04-26","United States","ABQ","Non-Fatal","Substantial","ABQ","Albuquerque International","Albuquerque","NM","35.04022222","-106.6091944"
30181,"20020423X00571","Accident","2002-04-21","United States","CYS","Non-Fatal","Substantial","CYS","Cheyenne","Cheyenne","WY","41.155722499999996","-104.81183809999999"
30183,"20020426X00585","Accident","2002-04-20","United States","HLN","Non-Fatal","Substantial","HLN","Helena Regional","Helena","MT","46.60681806","-111.9827503"
